Date,Commodity,Market Region,Price per Unit (LKR/kg)
3/16/2023,Brinjal,Colombo,253.17
3/16/2023,Long Purple Eggplant,Colombo,107.88
3/16/2023,Asiatic Pennywort,Colombo,368.62
3/16/2023,Red Spinach,Colombo,290.07
3/16/2023,Pennywort,Colombo,295.69
3/16/2023,Leeks,Colombo,246.33
3/16/2023,Carrot,Colombo,371.35
3/16/2023,Beetroot,Colombo,201.31
3/16/2023,Cabbage,Colombo,243.27
3/16/2023,Knol-Khol,Colombo,291.67
3/16/2023,Pumpkin,Colombo,195.7
3/16/2023,Onion,Colombo,126.32
3/16/2023,Potato,Colombo,317.44
3/16/2023,Drumsticks,Colombo,366.35
3/16/2023,Jackfruit,Colombo,372.27
3/16/2023,Breadfruit,Colombo,314.71
3/16/2023,Taro,Colombo,379.96
3/16/2023,Manioc,Colombo,452.46
3/23/2023,Winged Bean,Colombo,130.25
3/23/2023,Bitter Melon,Colombo,215.64
3/23/2023,Brinjal,Colombo,418.75
3/23/2023,Long Purple Eggplant,Colombo,59.5
3/23/2023,Asiatic Pennywort,Colombo,96.61
3/23/2023,Red Spinach,Colombo,133.67
3/23/2023,Pennywort,Colombo,413.74
3/23/2023,Leeks,Colombo,389.71
3/23/2023,Carrot,Colombo,122.01
3/23/2023,Beetroot,Colombo,114.68
3/23/2023,Cabbage,Colombo,206.93
3/23/2023,Knol-Khol,Colombo,457.93
3/23/2023,Pumpkin,Colombo,153.66
3/23/2023,Onion,Colombo,419.9
3/23/2023,Potato,Colombo,441.29
3/23/2023,Drumsticks,Colombo,82.48
3/23/2023,Jackfruit,Colombo,386.19
3/23/2023,Breadfruit,Colombo,231.64
3/23/2023,Taro,Colombo,213.14
3/23/2023,Manioc,Colombo,485.21
3/30/2023,Winged Bean,Colombo,209.61
3/30/2023,Bitter Melon,Colombo,113.73
3/30/2023,Brinjal,Colombo,483.48
3/30/2023,Long Purple Eggplant,Colombo,82.6
3/30/2023,Asiatic Pennywort,Colombo,269.83
3/30/2023,Red Spinach,Colombo,102.98
3/30/2023,Pennywort,Colombo,166.15
3/30/2023,Leeks,Colombo,109.14
3/30/2023,Carrot,Colombo,404.37
3/30/2023,Beetroot,Colombo,262.24
3/30/2023,Cabbage,Colombo,262.3
3/30/2023,Knol-Khol,Colombo,189.24
3/30/2023,Pumpkin,Colombo,373.3
3/30/2023,Onion,Colombo,427.92
3/30/2023,Potato,Colombo,63.87
3/30/2023,Drumsticks,Colombo,247.43
3/30/2023,Jackfruit,Colombo,286.2
3/30/2023,Breadfruit,Colombo,233.77
3/30/2023,Taro,Colombo,258.78
3/30/2023,Manioc,Colombo,59.53
4/6/2023,Winged Bean,Colombo,144.17
4/6/2023,Bitter Melon,Colombo,273.36
4/6/2023,Brinjal,Colombo,382.58
4/6/2023,Long Purple Eggplant,Colombo,212.42
4/6/2023,Asiatic Pennywort,Colombo,391.17
4/6/2023,Red Spinach,Colombo,169.68
4/6/2023,Pennywort,Colombo,201.31
4/6/2023,Leeks,Colombo,203.05
4/6/2023,Carrot,Colombo,461.1
4/6/2023,Beetroot,Colombo,278.38
4/6/2023,Cabbage,Colombo,336.16
4/6/2023,Knol-Khol,Colombo,275.46
4/6/2023,Pumpkin,Colombo,75.21
4/6/2023,Onion,Colombo,181.92
4/6/2023,Potato,Colombo,350.08
4/6/2023,Drumsticks,Colombo,431.41
4/6/2023,Jackfruit,Colombo,449.85
4/6/2023,Breadfruit,Colombo,466.73
4/6/2023,Taro,Colombo,243.29
4/6/2023,Manioc,Colombo,434.04
4/13/2023,Winged Bean,Colombo,191.96
4/13/2023,Bitter Melon,Colombo,415.23
4/13/2023,Brinjal,Colombo,268.12
4/13/2023,Long Purple Eggplant,Colombo,481.97
4/13/2023,Asiatic Pennywort,Colombo,386.22
4/13/2023,Red Spinach,Colombo,300.2
4/13/2023,Pennywort,Colombo,259.24
4/13/2023,Leeks,Colombo,410.18
4/13/2023,Carrot,Colombo,93.63
4/13/2023,Beetroot,Colombo,129.44
4/13/2023,Cabbage,Colombo,140.19
4/13/2023,Knol-Khol,Colombo,201.18
4/13/2023,Pumpkin,Colombo,217
4/13/2023,Onion,Colombo,270
4/13/2023,Potato,Colombo,291.68
4/13/2023,Drumsticks,Colombo,248.39
4/13/2023,Jackfruit,Colombo,185.13
4/13/2023,Breadfruit,Colombo,262.55
4/13/2023,Taro,Colombo,85.91
4/13/2023,Manioc,Colombo,159.19
4/20/2023,Winged Bean,Colombo,349.75
4/20/2023,Bitter Melon,Colombo,321.65
4/20/2023,Brinjal,Colombo,133.35
4/20/2023,Long Purple Eggplant,Colombo,132.64
4/20/2023,Asiatic Pennywort,Colombo,113.7
4/20/2023,Red Spinach,Colombo,202.81
4/20/2023,Pennywort,Colombo,416.37
4/20/2023,Leeks,Colombo,231.43
4/20/2023,Carrot,Colombo,478.2
4/20/2023,Beetroot,Colombo,86.56
4/20/2023,Cabbage,Colombo,278.81
4/20/2023,Knol-Khol,Colombo,276.9
4/20/2023,Pumpkin,Colombo,83.4
4/20/2023,Onion,Colombo,105.92
4/20/2023,Potato,Colombo,144.02
4/20/2023,Drumsticks,Colombo,388.09
4/20/2023,Jackfruit,Colombo,325.03
4/20/2023,Breadfruit,Colombo,309.19
4/20/2023,Taro,Colombo,345.61
4/20/2023,Manioc,Colombo,54.76
4/27/2023,Winged Bean,Colombo,78.21
4/27/2023,Bitter Melon,Colombo,141.58
4/27/2023,Brinjal,Colombo,194.32
4/27/2023,Long Purple Eggplant,Colombo,120.28
4/27/2023,Asiatic Pennywort,Colombo,129.26
4/27/2023,Red Spinach,Colombo,212.21
4/27/2023,Pennywort,Colombo,180.67
4/27/2023,Leeks,Colombo,247.76
4/27/2023,Carrot,Colombo,229.88
4/27/2023,Beetroot,Colombo,440
4/27/2023,Cabbage,Colombo,375.16
4/27/2023,Knol-Khol,Colombo,97.03
4/27/2023,Pumpkin,Colombo,298.99
4/27/2023,Onion,Colombo,325.23
4/27/2023,Potato,Colombo,63.82
4/27/2023,Drumsticks,Colombo,64.41
4/27/2023,Jackfruit,Colombo,348.51
4/27/2023,Breadfruit,Colombo,306.75
4/27/2023,Taro,Colombo,368.67
4/27/2023,Manioc,Colombo,250.4
5/4/2023,Winged Bean,Colombo,259.83
5/4/2023,Bitter Melon,Colombo,391.58
5/4/2023,Brinjal,Colombo,371.95
5/4/2023,Long Purple Eggplant,Colombo,435.59
5/4/2023,Asiatic Pennywort,Colombo,367.4
5/4/2023,Red Spinach,Colombo,305.05
5/4/2023,Pennywort,Colombo,65.94
5/4/2023,Leeks,Colombo,408.11
5/4/2023,Carrot,Colombo,144.59
5/4/2023,Beetroot,Colombo,133.31
5/4/2023,Cabbage,Colombo,486.91
5/4/2023,Knol-Khol,Colombo,240.8
5/4/2023,Pumpkin,Colombo,156.51
5/4/2023,Onion,Colombo,488.26
5/4/2023,Potato,Colombo,149.87
5/4/2023,Drumsticks,Colombo,215.43
5/4/2023,Jackfruit,Colombo,205.27
5/4/2023,Breadfruit,Colombo,483.1
5/4/2023,Taro,Colombo,225.89
5/4/2023,Manioc,Colombo,106.51
5/11/2023,Winged Bean,Colombo,287.5
5/11/2023,Bitter Melon,Colombo,453.47
5/11/2023,Brinjal,Colombo,195.43
5/11/2023,Long Purple Eggplant,Colombo,52.98
5/11/2023,Asiatic Pennywort,Colombo,483.25
5/11/2023,Red Spinach,Colombo,380.68
5/11/2023,Pennywort,Colombo,286.91
5/11/2023,Leeks,Colombo,236.19
5/11/2023,Carrot,Colombo,60.71
5/11/2023,Beetroot,Colombo,194.71
5/11/2023,Cabbage,Colombo,87.88
5/11/2023,Knol-Khol,Colombo,179.55
5/11/2023,Pumpkin,Colombo,466.34
5/11/2023,Onion,Colombo,102.39
5/11/2023,Potato,Colombo,318.36
5/11/2023,Drumsticks,Colombo,294.32
5/11/2023,Jackfruit,Colombo,181.18
5/11/2023,Breadfruit,Colombo,335.99
5/11/2023,Taro,Colombo,488.75
5/11/2023,Manioc,Colombo,395.89
5/18/2023,Winged Bean,Colombo,90.03
5/18/2023,Bitter Melon,Colombo,89.21
5/18/2023,Brinjal,Colombo,289.47
5/18/2023,Long Purple Eggplant,Colombo,328.39
5/18/2023,Asiatic Pennywort,Colombo,295.75
5/18/2023,Red Spinach,Colombo,341.83
5/18/2023,Pennywort,Colombo,164.75
5/18/2023,Leeks,Colombo,435.32
5/18/2023,Carrot,Colombo,304.07
5/18/2023,Beetroot,Colombo,387.61
5/18/2023,Cabbage,Colombo,222.27
5/18/2023,Knol-Khol,Colombo,273.43
5/18/2023,Pumpkin,Colombo,495.99
5/18/2023,Onion,Colombo,150.08
5/18/2023,Potato,Colombo,79.6
5/18/2023,Drumsticks,Colombo,380.11
5/18/2023,Jackfruit,Colombo,424.91
5/18/2023,Breadfruit,Colombo,81.7
5/18/2023,Taro,Colombo,331.2
5/18/2023,Manioc,Colombo,99.55
5/25/2023,Winged Bean,Colombo,296.76
5/25/2023,Bitter Melon,Colombo,261.9
5/25/2023,Brinjal,Colombo,127.76
5/25/2023,Long Purple Eggplant,Colombo,493.62
5/25/2023,Asiatic Pennywort,Colombo,86.99
5/25/2023,Red Spinach,Colombo,349.47
5/25/2023,Pennywort,Colombo,211.46
5/25/2023,Leeks,Colombo,79.85
5/25/2023,Carrot,Colombo,295.79
5/25/2023,Beetroot,Colombo,68.35
5/25/2023,Cabbage,Colombo,315.65
5/25/2023,Knol-Khol,Colombo,490.15
5/25/2023,Pumpkin,Colombo,55.07
5/25/2023,Onion,Colombo,482.68
5/25/2023,Potato,Colombo,165.31
5/25/2023,Drumsticks,Colombo,238.71
5/25/2023,Jackfruit,Colombo,386.82
5/25/2023,Breadfruit,Colombo,112.73
5/25/2023,Taro,Colombo,486.14
5/25/2023,Manioc,Colombo,333.66
6/1/2023,Winged Bean,Colombo,302.29
6/1/2023,Bitter Melon,Colombo,108.41
6/1/2023,Brinjal,Colombo,315.34
6/1/2023,Long Purple Eggplant,Colombo,69.79
6/1/2023,Asiatic Pennywort,Colombo,434.83
6/1/2023,Red Spinach,Colombo,336.67
6/1/2023,Pennywort,Colombo,85.87
6/1/2023,Leeks,Colombo,370.83
6/1/2023,Carrot,Colombo,132.84
6/1/2023,Beetroot,Colombo,339.37
6/1/2023,Cabbage,Colombo,324.8
6/1/2023,Knol-Khol,Colombo,370.26
6/1/2023,Pumpkin,Colombo,291.78
6/1/2023,Onion,Colombo,134.73
6/1/2023,Potato,Colombo,214.68
6/1/2023,Drumsticks,Colombo,268.11
6/1/2023,Jackfruit,Colombo,256.5
6/1/2023,Breadfruit,Colombo,284.31
6/1/2023,Taro,Colombo,206.37
6/1/2023,Manioc,Colombo,184.79
6/8/2023,Winged Bean,Colombo,128.09
6/8/2023,Bitter Melon,Colombo,69.38
6/8/2023,Brinjal,Colombo,383.24
6/8/2023,Long Purple Eggplant,Colombo,492.24
6/8/2023,Asiatic Pennywort,Colombo,291.7
6/8/2023,Red Spinach,Colombo,115.8
6/8/2023,Pennywort,Colombo,302.28
6/8/2023,Leeks,Colombo,320.49
6/8/2023,Carrot,Colombo,154.88
6/8/2023,Beetroot,Colombo,173.45
6/8/2023,Cabbage,Colombo,116
6/8/2023,Knol-Khol,Colombo,310.34
6/8/2023,Pumpkin,Colombo,104.19
6/8/2023,Onion,Colombo,257.92
6/8/2023,Potato,Colombo,253.07
6/8/2023,Drumsticks,Colombo,410.21
6/8/2023,Jackfruit,Colombo,183.16
6/8/2023,Breadfruit,Colombo,134.42
6/8/2023,Taro,Colombo,199.34
6/8/2023,Manioc,Colombo,72.45
6/15/2023,Winged Bean,Colombo,249.38
6/15/2023,Bitter Melon,Colombo,322.05
6/15/2023,Brinjal,Colombo,402.7
6/15/2023,Long Purple Eggplant,Colombo,163.44
6/15/2023,Asiatic Pennywort,Colombo,219.93
6/15/2023,Red Spinach,Colombo,408.29
6/15/2023,Pennywort,Colombo,269.28
6/15/2023,Leeks,Colombo,138.97
6/15/2023,Carrot,Colombo,291.28
6/15/2023,Beetroot,Colombo,467.89
6/15/2023,Cabbage,Colombo,363.32
6/15/2023,Knol-Khol,Colombo,358.85
6/15/2023,Pumpkin,Colombo,66.19
6/15/2023,Onion,Colombo,370.68
6/15/2023,Potato,Colombo,411.78
6/15/2023,Drumsticks,Colombo,366.09
6/15/2023,Jackfruit,Colombo,410.06
6/15/2023,Breadfruit,Colombo,212.12
6/15/2023,Taro,Colombo,296.71
6/15/2023,Manioc,Colombo,215.12
6/22/2023,Winged Bean,Colombo,228.16
6/22/2023,Bitter Melon,Colombo,212.71
6/22/2023,Brinjal,Colombo,478
6/22/2023,Long Purple Eggplant,Colombo,132.35
6/22/2023,Asiatic Pennywort,Colombo,398.44
6/22/2023,Red Spinach,Colombo,458.7
6/22/2023,Pennywort,Colombo,130.29
6/22/2023,Leeks,Colombo,318.03
6/22/2023,Carrot,Colombo,265.71
6/22/2023,Beetroot,Colombo,206.92
6/22/2023,Cabbage,Colombo,373.89
6/22/2023,Knol-Khol,Colombo,114.91
6/22/2023,Pumpkin,Colombo,204.69
6/22/2023,Onion,Colombo,207.03
6/22/2023,Potato,Colombo,67.68
6/22/2023,Drumsticks,Colombo,235.9
6/22/2023,Jackfruit,Colombo,302.53
6/22/2023,Breadfruit,Colombo,71.58
6/22/2023,Taro,Colombo,318.01
6/22/2023,Manioc,Colombo,92.72
6/29/2023,Winged Bean,Colombo,120.81
6/29/2023,Bitter Melon,Colombo,299.63
6/29/2023,Brinjal,Colombo,172.06
6/29/2023,Long Purple Eggplant,Colombo,189.71
6/29/2023,Asiatic Pennywort,Colombo,268.12
6/29/2023,Red Spinach,Colombo,155.42
6/29/2023,Pennywort,Colombo,95.05
6/29/2023,Leeks,Colombo,240.24
6/29/2023,Carrot,Colombo,318.63
6/29/2023,Beetroot,Colombo,496.28
6/29/2023,Cabbage,Colombo,182.26
6/29/2023,Knol-Khol,Colombo,176.42
6/29/2023,Pumpkin,Colombo,176.41
6/29/2023,Onion,Colombo,146.91
6/29/2023,Potato,Colombo,429.15
6/29/2023,Drumsticks,Colombo,54.48
6/29/2023,Jackfruit,Colombo,308.48
6/29/2023,Breadfruit,Colombo,251.19
6/29/2023,Taro,Colombo,130.76
6/29/2023,Manioc,Colombo,392.72
7/6/2023,Winged Bean,Colombo,457.69
7/6/2023,Bitter Melon,Colombo,372.96
7/6/2023,Brinjal,Colombo,275.35
7/6/2023,Long Purple Eggplant,Colombo,219.99
7/6/2023,Asiatic Pennywort,Colombo,351.93
7/6/2023,Red Spinach,Colombo,195.89
7/6/2023,Pennywort,Colombo,201.43
7/6/2023,Leeks,Colombo,417.02
7/6/2023,Carrot,Colombo,449.1
7/6/2023,Beetroot,Colombo,347.97
7/6/2023,Cabbage,Colombo,63.07
7/6/2023,Knol-Khol,Colombo,366.32
7/6/2023,Pumpkin,Colombo,462.3
7/6/2023,Onion,Colombo,90.27
7/6/2023,Potato,Colombo,434.31
7/6/2023,Drumsticks,Colombo,406.19
7/6/2023,Jackfruit,Colombo,264.74
7/6/2023,Breadfruit,Colombo,396.92
7/6/2023,Taro,Colombo,205.58
7/6/2023,Manioc,Colombo,306.8
7/13/2023,Winged Bean,Colombo,338.13
7/13/2023,Bitter Melon,Colombo,463.44
7/13/2023,Brinjal,Colombo,185.75
7/13/2023,Long Purple Eggplant,Colombo,113.85
7/13/2023,Asiatic Pennywort,Colombo,77.67
7/13/2023,Red Spinach,Colombo,427.95
7/13/2023,Pennywort,Colombo,406.99
7/13/2023,Leeks,Colombo,181.55
7/13/2023,Carrot,Colombo,444.33
7/13/2023,Beetroot,Colombo,126.32
7/13/2023,Cabbage,Colombo,216.04
7/13/2023,Knol-Khol,Colombo,75.97
7/13/2023,Pumpkin,Colombo,363.89
7/13/2023,Onion,Colombo,187.39
7/13/2023,Potato,Colombo,420.34
7/13/2023,Drumsticks,Colombo,253.33
7/13/2023,Jackfruit,Colombo,82.96
7/13/2023,Breadfruit,Colombo,492.39
7/13/2023,Taro,Colombo,348.71
7/13/2023,Manioc,Colombo,459.34
7/20/2023,Winged Bean,Colombo,62.3
7/20/2023,Bitter Melon,Colombo,253.63
7/20/2023,Brinjal,Colombo,435.23
7/20/2023,Long Purple Eggplant,Colombo,333.49
7/20/2023,Asiatic Pennywort,Colombo,475.47
7/20/2023,Red Spinach,Colombo,106.72
7/20/2023,Pennywort,Colombo,313.04
7/20/2023,Leeks,Colombo,233.8
7/20/2023,Carrot,Colombo,429.5
7/20/2023,Beetroot,Colombo,366.39
7/20/2023,Cabbage,Colombo,421
7/20/2023,Knol-Khol,Colombo,213.05
7/20/2023,Pumpkin,Colombo,496.51
7/20/2023,Onion,Colombo,352.02
7/20/2023,Potato,Colombo,484.49
7/20/2023,Drumsticks,Colombo,195.6
7/20/2023,Jackfruit,Colombo,169.45
7/20/2023,Breadfruit,Colombo,479.24
7/20/2023,Taro,Colombo,161.22
7/20/2023,Manioc,Colombo,210.41
7/27/2023,Winged Bean,Colombo,240.32
7/27/2023,Bitter Melon,Colombo,414.05
7/27/2023,Brinjal,Colombo,384.87
7/27/2023,Long Purple Eggplant,Colombo,170.43
7/27/2023,Asiatic Pennywort,Colombo,98.95
7/27/2023,Red Spinach,Colombo,473
7/27/2023,Pennywort,Colombo,423.73
7/27/2023,Leeks,Colombo,359.46
7/27/2023,Carrot,Colombo,305.33
7/27/2023,Beetroot,Colombo,184.2
7/27/2023,Cabbage,Colombo,325.41
7/27/2023,Knol-Khol,Colombo,323.56
7/27/2023,Pumpkin,Colombo,405.6
7/27/2023,Onion,Colombo,416.43
7/27/2023,Potato,Colombo,260.09
7/27/2023,Drumsticks,Colombo,293.38
7/27/2023,Jackfruit,Colombo,268.17
7/27/2023,Breadfruit,Colombo,345.46
7/27/2023,Taro,Colombo,234.13
7/27/2023,Manioc,Colombo,390.84
8/3/2023,Winged Bean,Colombo,491.22
8/3/2023,Bitter Melon,Colombo,426.16
8/3/2023,Brinjal,Colombo,234.5
8/3/2023,Long Purple Eggplant,Colombo,245.39
8/3/2023,Asiatic Pennywort,Colombo,497.56
8/3/2023,Red Spinach,Colombo,77.44
8/3/2023,Pennywort,Colombo,249.67
8/3/2023,Leeks,Colombo,185.6
8/3/2023,Carrot,Colombo,176.94
8/3/2023,Beetroot,Colombo,145.36
8/3/2023,Cabbage,Colombo,258.6
8/3/2023,Knol-Khol,Colombo,479.08
8/3/2023,Pumpkin,Colombo,265.62
8/3/2023,Onion,Colombo,99.49
8/3/2023,Potato,Colombo,191.62
8/3/2023,Drumsticks,Colombo,177.33
8/3/2023,Jackfruit,Colombo,293.51
8/3/2023,Breadfruit,Colombo,170.12
8/3/2023,Taro,Colombo,70.69
8/3/2023,Manioc,Colombo,126.22
8/10/2023,Winged Bean,Colombo,88.65
8/10/2023,Bitter Melon,Colombo,265.01
8/10/2023,Brinjal,Colombo,127.31
8/10/2023,Long Purple Eggplant,Colombo,484.5
8/10/2023,Asiatic Pennywort,Colombo,460.34
8/10/2023,Red Spinach,Colombo,309.6
8/10/2023,Pennywort,Colombo,183.87
8/10/2023,Leeks,Colombo,358.25
8/10/2023,Carrot,Colombo,482.93
8/10/2023,Beetroot,Colombo,149.32
8/10/2023,Cabbage,Colombo,393.68
8/10/2023,Knol-Khol,Colombo,126.25
8/10/2023,Pumpkin,Colombo,312.53
8/10/2023,Onion,Colombo,230.5
8/10/2023,Potato,Colombo,458.76
8/10/2023,Drumsticks,Colombo,298.3
8/10/2023,Jackfruit,Colombo,496.04
8/10/2023,Breadfruit,Colombo,411.99
8/10/2023,Taro,Colombo,294.1
8/10/2023,Manioc,Colombo,175.35
8/17/2023,Winged Bean,Colombo,369.16
8/17/2023,Bitter Melon,Colombo,105.82
8/17/2023,Brinjal,Colombo,329.39
8/17/2023,Long Purple Eggplant,Colombo,77.25
8/17/2023,Asiatic Pennywort,Colombo,395.98
8/17/2023,Red Spinach,Colombo,74.53
8/17/2023,Pennywort,Colombo,369.53
8/17/2023,Leeks,Colombo,89.34
8/17/2023,Carrot,Colombo,407.21
8/17/2023,Beetroot,Colombo,181.59
8/17/2023,Cabbage,Colombo,243.51
8/17/2023,Knol-Khol,Colombo,391.03
8/17/2023,Pumpkin,Colombo,495.47
8/17/2023,Onion,Colombo,496.17
8/17/2023,Potato,Colombo,117.53
8/17/2023,Drumsticks,Colombo,327.12
8/17/2023,Jackfruit,Colombo,412.46
8/17/2023,Breadfruit,Colombo,453.27
8/17/2023,Taro,Colombo,150.47
8/17/2023,Manioc,Colombo,264.47
8/24/2023,Winged Bean,Colombo,266.65
8/24/2023,Bitter Melon,Colombo,73.21
8/24/2023,Brinjal,Colombo,418.13
8/24/2023,Long Purple Eggplant,Colombo,195.23
8/24/2023,Asiatic Pennywort,Colombo,399.08
8/24/2023,Red Spinach,Colombo,341.63
8/24/2023,Pennywort,Colombo,264.3
8/24/2023,Leeks,Colombo,319.03
8/24/2023,Carrot,Colombo,488.27
8/24/2023,Beetroot,Colombo,456.79
8/24/2023,Cabbage,Colombo,115.65
8/24/2023,Knol-Khol,Colombo,490.53
8/24/2023,Pumpkin,Colombo,147.27
8/24/2023,Onion,Colombo,447.63
8/24/2023,Potato,Colombo,353.01
8/24/2023,Drumsticks,Colombo,348.98
8/24/2023,Jackfruit,Colombo,329.63
8/24/2023,Breadfruit,Colombo,318.51
8/24/2023,Taro,Colombo,72.6
8/24/2023,Manioc,Colombo,228.12
8/31/2023,Winged Bean,Colombo,319.89
8/31/2023,Bitter Melon,Colombo,453.21
8/31/2023,Brinjal,Colombo,307.67
8/31/2023,Long Purple Eggplant,Colombo,148.31
8/31/2023,Asiatic Pennywort,Colombo,224.44
8/31/2023,Red Spinach,Colombo,151.11
8/31/2023,Pennywort,Colombo,72.95
8/31/2023,Leeks,Colombo,483.23
8/31/2023,Carrot,Colombo,112.91
8/31/2023,Beetroot,Colombo,427.88
8/31/2023,Cabbage,Colombo,80.05
8/31/2023,Knol-Khol,Colombo,418.68
8/31/2023,Pumpkin,Colombo,101.76
8/31/2023,Onion,Colombo,237.56
8/31/2023,Potato,Colombo,91.21
8/31/2023,Drumsticks,Colombo,232.83
8/31/2023,Jackfruit,Colombo,437.24
8/31/2023,Breadfruit,Colombo,275.68
8/31/2023,Taro,Colombo,207.75
8/31/2023,Manioc,Colombo,431.68
9/7/2023,Winged Bean,Colombo,73.08
9/7/2023,Bitter Melon,Colombo,118.34
9/7/2023,Brinjal,Colombo,61.98
9/7/2023,Long Purple Eggplant,Colombo,100.94
9/7/2023,Asiatic Pennywort,Colombo,173.09
9/7/2023,Red Spinach,Colombo,300.28
9/7/2023,Pennywort,Colombo,284.16
9/7/2023,Leeks,Colombo,426.64
9/7/2023,Carrot,Colombo,415.41
9/7/2023,Beetroot,Colombo,236.2
9/7/2023,Cabbage,Colombo,459.62
9/7/2023,Knol-Khol,Colombo,204.6
9/7/2023,Pumpkin,Colombo,473.31
9/7/2023,Onion,Colombo,251.07
9/7/2023,Potato,Colombo,84.52
9/7/2023,Drumsticks,Colombo,492.05
9/7/2023,Jackfruit,Colombo,115.18
9/7/2023,Breadfruit,Colombo,429.01
9/7/2023,Taro,Colombo,351.72
9/7/2023,Manioc,Colombo,388.46
9/14/2023,Winged Bean,Colombo,434.31
9/14/2023,Bitter Melon,Colombo,392.5
9/14/2023,Brinjal,Colombo,470.75
9/14/2023,Long Purple Eggplant,Colombo,288.62
9/14/2023,Asiatic Pennywort,Colombo,85.83
9/14/2023,Red Spinach,Colombo,262.32
9/14/2023,Pennywort,Colombo,177.92
9/14/2023,Leeks,Colombo,229.31
9/14/2023,Carrot,Colombo,441.17
9/14/2023,Beetroot,Colombo,214.97
9/14/2023,Cabbage,Colombo,423.83
9/14/2023,Knol-Khol,Colombo,286.88
9/14/2023,Pumpkin,Colombo,443.7
9/14/2023,Onion,Colombo,188.51
9/14/2023,Potato,Colombo,301.51
9/14/2023,Drumsticks,Colombo,58.11
9/14/2023,Jackfruit,Colombo,397.9
9/14/2023,Breadfruit,Colombo,335.32
9/14/2023,Taro,Colombo,382.59
9/14/2023,Manioc,Colombo,229.23
9/21/2023,Winged Bean,Colombo,274.64
9/21/2023,Bitter Melon,Colombo,265.27
9/21/2023,Brinjal,Colombo,242.93
9/21/2023,Long Purple Eggplant,Colombo,354.3
9/21/2023,Asiatic Pennywort,Colombo,195.92
9/21/2023,Red Spinach,Colombo,92.44
9/21/2023,Pennywort,Colombo,313.41
9/21/2023,Leeks,Colombo,476.78
9/21/2023,Carrot,Colombo,106.88
9/21/2023,Beetroot,Colombo,90.89
9/21/2023,Cabbage,Colombo,305.22
9/21/2023,Knol-Khol,Colombo,232.16
9/21/2023,Pumpkin,Colombo,366.83
9/21/2023,Onion,Colombo,134.7
9/21/2023,Potato,Colombo,362.57
9/21/2023,Drumsticks,Colombo,108.09
9/21/2023,Jackfruit,Colombo,491.5
9/21/2023,Breadfruit,Colombo,242.98
9/21/2023,Taro,Colombo,86.61
9/21/2023,Manioc,Colombo,247.64
9/28/2023,Winged Bean,Colombo,364.87
9/28/2023,Bitter Melon,Colombo,225.9
9/28/2023,Brinjal,Colombo,175.93
9/28/2023,Long Purple Eggplant,Colombo,138.31
9/28/2023,Asiatic Pennywort,Colombo,296.37
9/28/2023,Red Spinach,Colombo,454.64
9/28/2023,Pennywort,Colombo,129.56
9/28/2023,Leeks,Colombo,392.17
9/28/2023,Carrot,Colombo,354.18
9/28/2023,Beetroot,Colombo,482.12
9/28/2023,Cabbage,Colombo,272.28
9/28/2023,Knol-Khol,Colombo,314.97
9/28/2023,Pumpkin,Colombo,94.67
9/28/2023,Onion,Colombo,307.91
9/28/2023,Potato,Colombo,202.25
9/28/2023,Drumsticks,Colombo,379.56
9/28/2023,Jackfruit,Colombo,253.77
9/28/2023,Breadfruit,Colombo,85.24
9/28/2023,Taro,Colombo,206.79
9/28/2023,Manioc,Colombo,331.14
10/5/2023,Winged Bean,Colombo,411.93
10/5/2023,Bitter Melon,Colombo,125.75
10/5/2023,Brinjal,Colombo,184.11
10/5/2023,Long Purple Eggplant,Colombo,355.91
10/5/2023,Asiatic Pennywort,Colombo,382.6
10/5/2023,Red Spinach,Colombo,383.96
10/5/2023,Pennywort,Colombo,78.96
10/5/2023,Leeks,Colombo,388.18
10/5/2023,Carrot,Colombo,273.45
10/5/2023,Beetroot,Colombo,409.22
10/5/2023,Cabbage,Colombo,497.86
10/5/2023,Knol-Khol,Colombo,457.92
10/5/2023,Pumpkin,Colombo,219.44
10/5/2023,Onion,Colombo,238.79
10/5/2023,Potato,Colombo,481.05
10/5/2023,Drumsticks,Colombo,383.72
10/5/2023,Jackfruit,Colombo,477.46
10/5/2023,Breadfruit,Colombo,194.13
10/5/2023,Taro,Colombo,300.63
10/5/2023,Manioc,Colombo,314.74
10/12/2023,Winged Bean,Colombo,210.37
10/12/2023,Bitter Melon,Colombo,459.04
10/12/2023,Brinjal,Colombo,475.66
10/12/2023,Long Purple Eggplant,Colombo,103.85
10/12/2023,Asiatic Pennywort,Colombo,137.81
10/12/2023,Red Spinach,Colombo,52.62
10/12/2023,Pennywort,Colombo,53.07
10/12/2023,Leeks,Colombo,428.67
10/12/2023,Carrot,Colombo,324.8
10/12/2023,Beetroot,Colombo,96.86
10/12/2023,Cabbage,Colombo,470.62
10/12/2023,Knol-Khol,Colombo,228.45
10/12/2023,Pumpkin,Colombo,63.11
10/12/2023,Onion,Colombo,196.91
10/12/2023,Potato,Colombo,192.53
10/12/2023,Drumsticks,Colombo,222.14
10/12/2023,Jackfruit,Colombo,461.69
10/12/2023,Breadfruit,Colombo,114.18
10/12/2023,Taro,Colombo,326.52
10/12/2023,Manioc,Colombo,304.11
10/19/2023,Winged Bean,Colombo,281.07
10/19/2023,Bitter Melon,Colombo,291.72
